item_id,effect_id,effect_type,mechanic,value,unit,condition,trigger,target_scope,nonhero_behavior,objective_behavior,stacking,max_stacks,duration,cooldown,confidence,source_ids,notes
upgrade_bullet_armor_reduction_aura,eff_bullet_armor_reduction,defense,bullet_armor_reduction,-10,percent,"Quellbedingung (englischer Tooltip): Reduces nearby enemies' Bullet Resist and Fire Rate. If there is only one enemy hero nearby, this effect is doubled.",passive_item_rule,HeroEnemy;CreepEnemy;MinionEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BulletArmorReduction. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bullet Resist.
upgrade_bullet_armor_reduction_aura,eff_fire_rate_slow,weapon_operation,fire_rate_slow,15,percent,"Quellbedingung (englischer Tooltip): Reduces nearby enemies' Bullet Resist and Fire Rate. If there is only one enemy hero nearby, this effect is doubled.",passive_item_rule,HeroEnemy;CreepEnemy;MinionEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: FireRateSlow. Exposure-Basis: current_default_infobox_label. Wiki-Label: Fire Rate.
upgrade_bullet_armor_reduction_aura,eff_bonus_sprint_speed,movement,bonus_sprint_speed,0.75,m/s,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusSprintSpeed. Exposure-Basis: current_default_infobox_label. Wiki-Label: Sprint Speed.
upgrade_close_quarter_combat,eff_close_range_bonus_weapon_power,damage,close_range_bonus_weapon_power,50,percent,"Quellbedingung (englischer Tooltip): When in close range to your target, gain Weapon Damage and your bullets apply a Movement Slow.",passive_item_rule,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: CloseRangeBonusWeaponPower. Exposure-Basis: current_default_infobox_label. Wiki-Label: Weapon Damage.
upgrade_close_quarter_combat,eff_slow_percent,passive,slow_percent,25,percent,"Quellbedingung (englischer Tooltip): When in close range to your target, gain Weapon Damage and your bullets apply a Movement Slow.",passive_item_rule,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: SlowPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Move Speed.
upgrade_close_quarter_combat,eff_slow_duration,duration,slow_duration,2,seconds,"Quellbedingung (englischer Tooltip): When in close range to your target, gain Weapon Damage and your bullets apply a Movement Slow.",passive_item_rule,HeroEnemy,,,,,2,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: SlowDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Slow Duration.
upgrade_close_quarter_combat,eff_close_range_bonus_damage_range,damage,close_range_bonus_damage_range,15,m,"Quellbedingung (englischer Tooltip): When in close range to your target, gain Weapon Damage and your bullets apply a Movement Slow.",passive_item_rule,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: CloseRangeBonusDamageRange. Exposure-Basis: current_default_infobox_label. Wiki-Label: Close Range.
upgrade_close_quarter_combat,eff_melee_resist_percent,defense,melee_resist_percent,30,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: MeleeResistPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Melee Resist.
upgrade_close_quarter_combat,eff_bonus_health,healing,bonus_health,75,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
upgrade_cloaking_device_active,eff_ability_cooldown,cooldown,ability_cooldown,45,seconds,Quellbedingung (englischer Tooltip): Become Stealthed. Whenever you take damage while Stealthed you get briefly revealed.,item_activation,Self_or_source_defined,,,,,,45,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_cloaking_device_active,eff_ability_duration,duration,ability_duration,13,seconds,Quellbedingung (englischer Tooltip): Become Stealthed. Whenever you take damage while Stealthed you get briefly revealed.,item_activation,Self_or_source_defined,,,,,13,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Duration.
upgrade_cloaking_device_active,eff_invis_move_speed_mod,movement,invis_move_speed_mod,5,m/s,Quellbedingung (englischer Tooltip): Become Stealthed. Whenever you take damage while Stealthed you get briefly revealed.,item_activation,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: InvisMoveSpeedMod. Exposure-Basis: current_default_infobox_label. Wiki-Label: Invis Sprint Speed.
upgrade_cloaking_device_active,eff_spotted_radius,active,spotted_radius,20,m,Quellbedingung (englischer Tooltip): Become Stealthed. Whenever you take damage while Stealthed you get briefly revealed.,item_activation,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: SpottedRadius. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spot Radius.
upgrade_cloaking_device_active,eff_ambush_duration,duration,ambush_duration,5,seconds,Quellbedingung (englischer Tooltip): Become Stealthed. Whenever you take damage while Stealthed you get briefly revealed.,item_activation,Self_or_source_defined,,,,,5,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AmbushDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Ambush Duration.
upgrade_cloaking_device_active,eff_ambush_bonus_fire_rate,weapon_operation,ambush_bonus_fire_rate,25,percent,Quellbedingung (englischer Tooltip): Become Stealthed. Whenever you take damage while Stealthed you get briefly revealed.,item_activation,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AmbushBonusFireRate. Exposure-Basis: current_default_infobox_label. Wiki-Label: Ambush Fire Rate.
upgrade_cloaking_device_active,eff_ambush_bonus_tech_power,active,ambush_bonus_tech_power,25,spirit_power,Quellbedingung (englischer Tooltip): Become Stealthed. Whenever you take damage while Stealthed you get briefly revealed.,item_activation,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AmbushBonusTechPower. Exposure-Basis: current_default_infobox_label. Wiki-Label: Ambush Spirit Power.
upgrade_cloaking_device_active,eff_ambush_bonus_melee_damage,damage,ambush_bonus_melee_damage,25,percent,Quellbedingung (englischer Tooltip): Become Stealthed. Whenever you take damage while Stealthed you get briefly revealed.,item_activation,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AmbushBonusMeleeDamage. Exposure-Basis: current_default_infobox_label. Wiki-Label: Ambush Melee Damage.
upgrade_cloaking_device_active,eff_out_of_combat_health_regen,healing,out_of_combat_health_regen,5,hp_per_second,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: OutOfCombatHealthRegen. Exposure-Basis: current_default_infobox_label. Wiki-Label: Out of Combat Regen.
upgrade_cloaking_device_active,eff_bonus_sprint_speed,movement,bonus_sprint_speed,1.5,m/s,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusSprintSpeed. Exposure-Basis: current_default_infobox_label. Wiki-Label: Sprint Speed.
upgrade_sharpshooter,eff_base_attack_damage_percent,damage,base_attack_damage_percent,10,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BaseAttackDamagePercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Weapon Damage.
upgrade_sharpshooter,eff_long_range_bonus_weapon_power,damage,long_range_bonus_weapon_power,60,percent,Quellbedingung (englischer Tooltip): Deal additional Weapon Damage when beyond a minimum distance from your target.,passive_item_rule,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: LongRangeBonusWeaponPower. Exposure-Basis: current_default_infobox_label. Wiki-Label: Weapon Damage.
upgrade_sharpshooter,eff_long_range_bonus_weapon_power_min_range,damage,long_range_bonus_weapon_power_min_range,15,m,Quellbedingung (englischer Tooltip): Deal additional Weapon Damage when beyond a minimum distance from your target.,passive_item_rule,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: LongRangeBonusWeaponPowerMinRange. Exposure-Basis: current_default_infobox_label. Wiki-Label: Min. Distance.
upgrade_sharpshooter,eff_bonus_attack_range_percent,passive,bonus_attack_range_percent,20,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusAttackRangePercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Weapon Fall-off Range.
upgrade_sharpshooter,eff_bonus_zoom_percent,weapon_operation,bonus_zoom_percent,25,percent,Quellbedingung (englischer Tooltip): Deal additional Weapon Damage when beyond a minimum distance from your target.,passive_item_rule,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusZoomPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Weapon Zoom.
upgrade_sharpshooter,eff_bonus_move_speed,movement,bonus_move_speed,-0.7,m/s,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusMoveSpeed. Exposure-Basis: current_default_infobox_label. Wiki-Label: Move Speed.
upgrade_sharpshooter,eff_bonus_sprint_speed,movement,bonus_sprint_speed,1,m/s,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusSprintSpeed. Exposure-Basis: current_default_infobox_label. Wiki-Label: Sprint Speed.
upgrade_sharpshooter,eff_bonus_bullet_speed_percent,passive,bonus_bullet_speed_percent,60,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusBulletSpeedPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bullet Velocity.
upgrade_spellslinger_headshots,eff_proc_cooldown,cooldown,proc_cooldown,2,seconds,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,proc,AllEnemy,,,,,,2,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ProcCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Max Frequency.
upgrade_spellslinger_headshots,eff_bonus_health,healing,bonus_health,75,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
upgrade_spellslinger_headshots,eff_max_stacks,stacking,max_stacks,4,count,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,stack_change,AllEnemy,,,stack_limit,4,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: MaxStacks. Exposure-Basis: current_default_infobox_label. Wiki-Label: Max Stacks.
upgrade_spellslinger_headshots,eff_ability_lifesteal_percent_hero,healing,ability_lifesteal_percent_hero,10,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityLifestealPercentHero. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Lifesteal.
upgrade_spellslinger_headshots,eff_magic_resist_reduction,defense,magic_resist_reduction,-7,percent,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: MagicResistReduction. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Resist.
upgrade_spellslinger_headshots,eff_tech_armor_damage_reduction,defense,tech_armor_damage_reduction,-8,percent,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechArmorDamageReduction. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Resist.
upgrade_spellslinger_headshots,eff_debuff_duration,duration,debuff_duration,8,seconds,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,AllEnemy,,,,,8,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DebuffDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Debuff Duration.
upgrade_chain_lightning,eff_proc_cooldown,cooldown,proc_cooldown,0.2,seconds,Quellbedingung (englischer Tooltip): Your bullets have a chance to shock your target. The shock will jump to a nearby enemy.,proc,AllEnemy,,,,,,0.2,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ProcCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Max Frequency.
upgrade_chain_lightning,eff_damage_per_chain,damage,damage_per_chain,33,damage,Quellbedingung (englischer Tooltip): Your bullets have a chance to shock your target. The shock will jump to a nearby enemy.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DamagePerChain. Exposure-Basis: current_default_infobox_label. Wiki-Label: Shock Damage.
upgrade_chain_lightning,eff_damage_per_chain_scaling,damage,damage_per_chain_scaling,0.19,spirit_scaling_coefficient,Quellbedingung (englischer Tooltip): Your bullets have a chance to shock your target. The shock will jump to a nearby enemy.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DamagePerChain. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für DamagePerChain. Scale.Type: spirit.
upgrade_chain_lightning,eff_chain_radius,passive,chain_radius,8,m,Quellbedingung (englischer Tooltip): Your bullets have a chance to shock your target. The shock will jump to a nearby enemy.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ChainRadius. Exposure-Basis: current_default_infobox_label. Wiki-Label: Jump Radius.
upgrade_chain_lightning,eff_proc_chance,passive,proc_chance,15,percent,Quellbedingung (englischer Tooltip): Your bullets have a chance to shock your target. The shock will jump to a nearby enemy.,proc,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ProcChance. Exposure-Basis: current_default_infobox_label. Wiki-Label: Proc Chance.
upgrade_chain_lightning,eff_chain_count,passive,chain_count,4,count,Quellbedingung (englischer Tooltip): Your bullets have a chance to shock your target. The shock will jump to a nearby enemy.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ChainCount. Exposure-Basis: current_default_infobox_label. Wiki-Label: Max Jumps.
upgrade_toxic_bullets,eff_dot_health_percent,healing,dot_health_percent,1.9,%/sec,"Quellbedingung (englischer Tooltip): Your bullets build up a Bleed on enemies, causing them to lose a percentage of their Max Health over time. Also applies Healing Reduction on the bleeding target.",passive_item_rule,HeroEnemy;CreepEnemy;MinionEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DotHealthPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bleed Damage.
upgrade_toxic_bullets,eff_dot_health_percent_scaling,healing,dot_health_percent_scaling,0.005,spirit_scaling_coefficient,"Quellbedingung (englischer Tooltip): Your bullets build up a Bleed on enemies, causing them to lose a percentage of their Max Health over time. Also applies Healing Reduction on the bleeding target.",passive_item_rule,HeroEnemy;CreepEnemy;MinionEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DotHealthPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für DotHealthPercent. Scale.Type: spirit.
upgrade_toxic_bullets,eff_dot_duration,duration,dot_duration,4,seconds,"Quellbedingung (englischer Tooltip): Your bullets build up a Bleed on enemies, causing them to lose a percentage of their Max Health over time. Also applies Healing Reduction on the bleeding target.",passive_item_rule,HeroEnemy;CreepEnemy;MinionEnemy,,,,,4,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DotDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Duration.
upgrade_toxic_bullets,eff_heal_amp_receive_penalty_percent,healing,heal_amp_receive_penalty_percent,-35,percent,"Quellbedingung (englischer Tooltip): Your bullets build up a Bleed on enemies, causing them to lose a percentage of their Max Health over time. Also applies Healing Reduction on the bleeding target.",passive_item_rule,HeroEnemy;CreepEnemy;MinionEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: HealAmpReceivePenaltyPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Healing Reduction.
upgrade_toxic_bullets,eff_heal_amp_regen_penalty_percent,healing,heal_amp_regen_penalty_percent,-35,percent,"Quellbedingung (englischer Tooltip): Your bullets build up a Bleed on enemies, causing them to lose a percentage of their Max Health over time. Also applies Healing Reduction on the bleeding target.",passive_item_rule,HeroEnemy;CreepEnemy;MinionEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: HealAmpRegenPenaltyPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Healing Reduction.
upgrade_weighted_shots,eff_base_attack_damage_percent,damage,base_attack_damage_percent,30,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BaseAttackDamagePercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Weapon Damage.
upgrade_weighted_shots,eff_status_resistance_percent,defense,status_resistance_percent,22,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: StatusResistancePercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Debuff Resist.
upgrade_weighted_shots,eff_stamina_cooldown_reduction,cooldown,stamina_cooldown_reduction,-14,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,-14,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: StaminaCooldownReduction. Exposure-Basis: current_default_infobox_label. Wiki-Label: Stamina Recovery.
upgrade_weighted_shots,eff_slow_percent,passive,slow_percent,30,percent,Quellbedingung (englischer Tooltip): Your bullets build up a Movement Slow on enemies.,passive_item_rule,HeroEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: SlowPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Move Speed.
upgrade_weighted_shots,eff_ground_dash_reduction_percent,movement,ground_dash_reduction_percent,-22,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: GroundDashReductionPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Dash Distance.
upgrade_weighted_shots,eff_slow_duration,duration,slow_duration,3.5,seconds,Quellbedingung (englischer Tooltip): Your bullets build up a Movement Slow on enemies.,passive_item_rule,HeroEnemy,,,,,3.5,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: SlowDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Slow Duration.
upgrade_weighted_shots,eff_bonus_move_speed,movement,bonus_move_speed,-0.5,m/s,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusMoveSpeed. Exposure-Basis: current_default_infobox_label. Wiki-Label: Move Speed.
upgrade_aprounds,eff_bonus_bullet_speed_percent,passive,bonus_bullet_speed_percent,60,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusBulletSpeedPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bullet Velocity.
upgrade_aprounds,eff_proc_chance,passive,proc_chance,55,percent,"Quellbedingung (englischer Tooltip): Your Bullets have a chance to become unavoidable, piercing through enemies and ignoring their Bullet Resistance.",proc,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ProcChance. Exposure-Basis: current_default_infobox_label. Wiki-Label: Proc Chance.
upgrade_aprounds,eff_base_attack_damage_percent,damage,base_attack_damage_percent,8,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BaseAttackDamagePercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Weapon Damage.
upgrade_capacitor,eff_ability_cooldown,cooldown,ability_cooldown,40,seconds,"Quellbedingung (englischer Tooltip): Launch a projectile that deals {g:citadel_inline_attribute:'SpiritIcon'}damage, applies a strong slow that recovers over time, prevents Stamina usage and Silences their movement-based items and abilities.",item_activation,HeroEnemy;CreepEnemy;BossEnemy;MinionEnemy,,"TargetTypes enthält BossEnemy; welche konkreten Map-Objectives diese Engine-Klasse umfasst, bleibt offen (UNC-0005).",,,,40,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_capacitor,eff_ability_cast_delay,active,ability_cast_delay,0.2,seconds,"Quellbedingung (englischer Tooltip): Launch a projectile that deals {g:citadel_inline_attribute:'SpiritIcon'}damage, applies a strong slow that recovers over time, prevents Stamina usage and Silences their movement-based items and abilities.",item_activation,HeroEnemy;CreepEnemy;BossEnemy;MinionEnemy,,"TargetTypes enthält BossEnemy; welche konkreten Map-Objectives diese Engine-Klasse umfasst, bleibt offen (UNC-0005).",,,,,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastDelay. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cast Delay.
upgrade_capacitor,eff_proc_cooldown,cooldown,proc_cooldown,0.2,seconds,"Quellbedingung (englischer Tooltip): Launch a projectile that deals {g:citadel_inline_attribute:'SpiritIcon'}damage, applies a strong slow that recovers over time, prevents Stamina usage and Silences their movement-based items and abilities.",proc,HeroEnemy;CreepEnemy;BossEnemy;MinionEnemy,,"TargetTypes enthält BossEnemy; welche konkreten Map-Objectives diese Engine-Klasse umfasst, bleibt offen (UNC-0005).",,,,0.2,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ProcCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Max Frequency.
upgrade_capacitor,eff_damage_per_chain,damage,damage_per_chain,43,damage,"Quellbedingung (englischer Tooltip): Launch a projectile that deals {g:citadel_inline_attribute:'SpiritIcon'}damage, applies a strong slow that recovers over time, prevents Stamina usage and Silences their movement-based items and abilities.",item_activation,HeroEnemy;CreepEnemy;BossEnemy;MinionEnemy,,"TargetTypes enthält BossEnemy; welche konkreten Map-Objectives diese Engine-Klasse umfasst, bleibt offen (UNC-0005).",,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DamagePerChain. Exposure-Basis: current_default_infobox_label. Wiki-Label: Shock Damage.
upgrade_capacitor,eff_damage_per_chain_scaling,damage,damage_per_chain_scaling,0.19,spirit_scaling_coefficient,"Quellbedingung (englischer Tooltip): Launch a projectile that deals {g:citadel_inline_attribute:'SpiritIcon'}damage, applies a strong slow that recovers over time, prevents Stamina usage and Silences their movement-based items and abilities.",item_activation,HeroEnemy;CreepEnemy;BossEnemy;MinionEnemy,,"TargetTypes enthält BossEnemy; welche konkreten Map-Objectives diese Engine-Klasse umfasst, bleibt offen (UNC-0005).",,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DamagePerChain. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für DamagePerChain. Scale.Type: spirit.
upgrade_capacitor,eff_chain_radius,active,chain_radius,10,m,"Quellbedingung (englischer Tooltip): Launch a projectile that deals {g:citadel_inline_attribute:'SpiritIcon'}damage, applies a strong slow that recovers over time, prevents Stamina usage and Silences their movement-based items and abilities.",item_activation,HeroEnemy;CreepEnemy;BossEnemy;MinionEnemy,,"TargetTypes enthält BossEnemy; welche konkreten Map-Objectives diese Engine-Klasse umfasst, bleibt offen (UNC-0005).",,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ChainRadius. Exposure-Basis: current_default_infobox_label. Wiki-Label: Jump Radius.
upgrade_capacitor,eff_proc_chance,active,proc_chance,20,percent,"Quellbedingung (englischer Tooltip): Launch a projectile that deals {g:citadel_inline_attribute:'SpiritIcon'}damage, applies a strong slow that recovers over time, prevents Stamina usage and Silences their movement-based items and abilities.",proc,HeroEnemy;CreepEnemy;BossEnemy;MinionEnemy,,"TargetTypes enthält BossEnemy; welche konkreten Map-Objectives diese Engine-Klasse umfasst, bleibt offen (UNC-0005).",,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ProcChance. Exposure-Basis: current_default_infobox_label. Wiki-Label: Proc Chance.
upgrade_capacitor,eff_chain_count,active,chain_count,6,count,"Quellbedingung (englischer Tooltip): Launch a projectile that deals {g:citadel_inline_attribute:'SpiritIcon'}damage, applies a strong slow that recovers over time, prevents Stamina usage and Silences their movement-based items and abilities.",item_activation,HeroEnemy;CreepEnemy;BossEnemy;MinionEnemy,,"TargetTypes enthält BossEnemy; welche konkreten Map-Objectives diese Engine-Klasse umfasst, bleibt offen (UNC-0005).",,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ChainCount. Exposure-Basis: current_default_infobox_label. Wiki-Label: Max Jumps.
upgrade_capacitor,eff_damage,damage,damage,100,damage,"Quellbedingung (englischer Tooltip): Launch a projectile that deals {g:citadel_inline_attribute:'SpiritIcon'}damage, applies a strong slow that recovers over time, prevents Stamina usage and Silences their movement-based items and abilities.",item_activation,HeroEnemy;CreepEnemy;BossEnemy;MinionEnemy,,"TargetTypes enthält BossEnemy; welche konkreten Map-Objectives diese Engine-Klasse umfasst, bleibt offen (UNC-0005).",,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: Damage. Exposure-Basis: current_default_infobox_label. Wiki-Label: Damage.
upgrade_capacitor,eff_max_slow_percent,active,max_slow_percent,75,percent,"Quellbedingung (englischer Tooltip): Launch a projectile that deals {g:citadel_inline_attribute:'SpiritIcon'}damage, applies a strong slow that recovers over time, prevents Stamina usage and Silences their movement-based items and abilities.",item_activation,HeroEnemy;CreepEnemy;BossEnemy;MinionEnemy,,"TargetTypes enthält BossEnemy; welche konkreten Map-Objectives diese Engine-Klasse umfasst, bleibt offen (UNC-0005).",,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: MaxSlowPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Max Move Speed.
upgrade_capacitor,eff_slow_duration,duration,slow_duration,3,seconds,"Quellbedingung (englischer Tooltip): Launch a projectile that deals {g:citadel_inline_attribute:'SpiritIcon'}damage, applies a strong slow that recovers over time, prevents Stamina usage and Silences their movement-based items and abilities.",item_activation,HeroEnemy;CreepEnemy;BossEnemy;MinionEnemy,,"TargetTypes enthält BossEnemy; welche konkreten Map-Objectives diese Engine-Klasse umfasst, bleibt offen (UNC-0005).",,,3,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: SlowDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Slow Duration.
upgrade_capacitor,eff_bonus_fire_rate,weapon_operation,bonus_fire_rate,5,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,"TargetTypes enthält BossEnemy; welche konkreten Map-Objectives diese Engine-Klasse umfasst, bleibt offen (UNC-0005).",,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusFireRate. Exposure-Basis: current_default_infobox_label. Wiki-Label: Fire Rate.
upgrade_banshee_slugs,eff_bonus_health,healing,bonus_health,125,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
